url,t,epoch,hashtag_profile,tag_profile,score
http://www.irishtimes.com/news/world/brazil-s-senate-set-to-impeach-president-rousseff-1.2644055,2016-05-11T15:29:06.535102+00:00,1462980546.0,"{'#rousseff': 0.4690516751845543, '#brazil': 0.5309483248154457}","{'#rousseff': 0.3517887563884157, '#brazil': 0.39821124361158433, 'brazils': 0.05, 'coup': 0.05, 'president_dilma_rousseff': 0.05, 'senate': 0.05, 'wednesday': 0.05}",0.004347272672333135
http://www.irishtimes.com/news/world/africa/south-african-president-jacob-zuma-faces-impeachment-vote-1.2598754,2016-04-05T10:14:58.424095+00:00,1459851298.0,"{'#zuma': 0.10912052117263843, '#impeachzuma': 0.8908794788273615}","{'#zuma': 0.08184039087947882, '#impeachzuma': 0.6681596091205211, 'african_national_congress': 0.05, 'anc': 0.05, 'jacob_zuma': 0.05, 'monday': 0.05, 'south_africas': 0.05}",0.0041768765230398176
http://www.irishtimes.com/news/world/asia-pacific/s-korean-opposition-to-push-for-park-geun-hye-impeachment-1.2891220,2016-12-04T07:43:58.277985+00:00,1480837438.0,{},"{'friday': 0.05, 'leaders': 0.05, 'park_geun-hye': 0.05, 'parties': 0.05, 'south_koreas': 0.05}",0.004165602047589303
http://www.irishtimes.com/news/world/brazilian-lawmakers-recommend-impeaching-rousseff-1.2607585,2016-04-12T10:14:35.583024+00:00,1460456075.0,"{'#brazil': 0.6101398601398601, '#rousseff': 0.25087412587412583, '#dilma': 0.13898601398601398}","{'#brazil': 0.4576048951048951, '#rousseff': 0.18815559440559437, '#dilma': 0.1042395104895105, 'brazils': 0.05, 'committee': 0.05, 'congress': 0.05, 'president_dilma_rousseff': 0.05, 'vote': 0.05}",0.0031573261577629392
http://www.irishtimes.com/news/world/rousseff-condemns-impeachment-push-as-a-coup-1.2622380,2016-04-23T08:38:50.861610+00:00,1461400730.0,{},"{'brazils': 0.05, 'push': 0.05, 'rousseff': 0.05, 'south': 0.05, 'workers_party': 0.05}",0.0031330327362069977
http://www.irishtimes.com/news/world/protesters-call-for-impeachment-of-dilma-rousseff-1.2320052,2015-08-17T19:11:00+00:00,1439838660.0,{'#brazil': 1.0},"{'#brazil': 0.75, 'brazil': 0.05, 'dilma_rousseff': 0.05, 'maria_necela_sampaio': 0.05, 'michele_pick': 0.05, 'so_paulos': 0.05}",0.0029754784792829013
http://www.irishtimes.com/news/world/brazilian-senate-begins-final-phase-for-impeachment-1.2768714,2016-08-25T20:44:03.839891+00:00,1472157843.0,{'#brazil': 1.0},"{'#brazil': 0.75, 'brazils': 0.05, 'dilma_rousseff': 0.05, 'phase': 0.05, 'president_dilma_rousseff': 0.05, 'senators': 0.05}",0.0029690171005541106
http://www.irishtimes.com/news/world/brazil-sends-in-the-clowns-to-vote-on-rousseff-impeachment-1.2614906,2016-04-18T15:21:34.290107+00:00,1460992894.0,"{'#brazil': 0.543918918918919, '#rousseff': 0.45608108108108103}","{'#brazil': 0.40793918918918926, '#rousseff': 0.34206081081081074, 'brazil': 0.05, 'brazils': 0.05, 'deputies': 0.05, 'rousseff': 0.05, 'tiririca': 0.05}",0.0029377027405075827
http://www.irishtimes.com/news/world/rousseff-impeachment-leaves-little-optimism-for-brazilians-1.2645349,2016-05-12T10:29:00.958468+00:00,1463048940.0,"{'#brazil': 0.8918032786885246, '#rousseff': 0.10819672131147541}","{'#brazil': 0.6688524590163935, '#rousseff': 0.08114754098360656, 'brazilians': 0.05, 'brazils': 0.05, 'dilma_rousseff': 0.05, 'presidents': 0.05, 'thursday': 0.05}",0.0028947267352929353
http://www.irishtimes.com/news/world/chaos-in-brazil-as-dilma-rousseff-impeachment-vote-annulled-1.2641323,2016-05-09T18:14:07.758748+00:00,1462817647.0,{},"{'brazils': 0.05, 'confusion': 0.05, 'dilma_rousseff': 0.05, 'efforts': 0.05, 'waldir_maranho': 0.05}",0.002887617769615532
http://www.irishtimes.com/news/world/brazil-s-senate-votes-to-impeach-dilma-rousseff-1.2645247,2016-05-12T10:14:07.196437+00:00,1463048047.0,"{'#brazil': 0.5727272727272728, '#rousseff': 0.4272727272727273}","{'#brazil': 0.42954545454545456, '#rousseff': 0.3204545454545455, 'brazils': 0.05, 'dilma_rousseff': 0.05, 'president_dilma_rousseff': 0.05, 'thursday': 0.05, 'workers_party': 0.05}",0.002874624307255769
http://www.irishtimes.com/news/world/brazil-s-senate-in-debate-over-impeachment-of-rousseff-1.2645247,2016-05-12T06:33:14.296942+00:00,1463034794.0,"{'#brazil': 0.5946236559139786, '#rousseff': 0.33225806451612905, '#dilma': 0.07311827956989249}","{'#brazil': 0.44596774193548394, '#rousseff': 0.24919354838709679, '#dilma': 0.05483870967741937, 'brazils': 0.05, 'dilma_rousseff': 0.05, 'latin_americas': 0.05, 'protests': 0.05, 'wednesday': 0.05}",0.002874624307255769
http://www.irishtimes.com/news/world/rousseff-prepares-to-testify-at-brazil-impeachment-hearing-1.2771266,2016-08-29T00:14:14.520928+00:00,1472429654.0,"{'#brazil': 0.6168171557562077, '#dilma': 0.3831828442437924}","{'#brazil': 0.46261286681715574, '#dilma': 0.2873871331828443, 'brazil': 0.05, 'brazils': 0.05, 'dilma_rousseff': 0.05, 'president': 0.05, 'senate': 0.05}",0.0028710808174053928
http://www.irishtimes.com/news/world/brazilian-president-dilma-rousseff-loses-impeachment-vote-1.2614545,2016-04-18T06:05:01.109531+00:00,1460959501.0,"{'#rousseff': 0.47871853546910753, '#brazil': 0.47322654462242564, '#impeachment': 0.04805491990846682}","{'#rousseff': 0.35903890160183066, '#brazil': 0.3549199084668192, '#impeachment': 0.03604118993135011, 'brazils': 0.05, 'congress': 0.05, 'dilma_rousseff': 0.05, 'president_dilma_rousseff': 0.05, 'sunday': 0.05}",0.0028687921938283824
http://www.irishtimes.com/news/world/rousseff-faces-suspension-as-impeachment-vote-goes-ahead-1.2642647,2016-05-10T17:44:05.917489+00:00,1462902245.0,{},"{'brazils': 0.05, 'office': 0.05, 'president_dilma_rousseff': 0.05, 'vote': 0.05, 'wednesday': 0.05}",0.002855892754830886
http://www.irishtimes.com/news/world/africa/zuma-survives-impeachment-vote-in-south-africa-1.2599315,2016-04-05T18:44:37.542358+00:00,1459881877.0,{'#impeachzuma': 1.0},"{'#impeachzuma': 0.75, 'anc_mps': 0.05, 'jacob_zuma': 0.05, 'south_africa': 0.05, 'south_african': 0.05, 'tuesday': 0.05}",0.0028387876649968477
http://www.irishtimes.com/news/world/lula-rallies-support-for-rousseff-ahead-of-impeachment-vote-1.2606643,2016-04-11T16:14:33.408009+00:00,1460391273.0,{},"{'ahead': 0.05, 'friday': 0.05, 'luiz_incio_lula': 0.05, 'rousseff': 0.05, 'so_paulo': 0.05}",0.0028156682446259114
